week,region,price,log_price,price_change
2018-04-09,"Miami, FL",2.972,1.0892351268555127,-0.0030236878404217293
2018-04-16,"Miami, FL",3.019,1.1049256507247018,0.01569052386918912
2018-04-23,"Miami, FL",3.062,1.119068297235492,0.014142646510790113
2018-04-30,"Miami, FL",3.094,1.1294647521508743,0.010396454915382325
2018-05-07,"Miami, FL",3.078,1.1242800354166875,-0.005184716734186745
2018-05-14,"Miami, FL",2.896,1.06333047452347,-0.06094956089321757
2018-05-21,"Miami, FL",2.91,1.0681530811834012,0.004822606659931283
2018-05-28,"Miami, FL",2.987,1.0942695392339727,0.0261164580505715
2018-06-04,"Miami, FL",2.959,1.0848513734180727,-0.009418165815900048
2018-06-11,"Miami, FL",2.902,1.0654001544619962,-0.019451218956076488
2018-06-18,"Miami, FL",2.883,1.058831418656265,-0.006568735805731141
2018-06-25,"Miami, FL",2.845,1.0455630675782943,-0.013268351077970753
2018-07-02,"Miami, FL",2.841,1.044156102872051,-0.0014069647062433521
2018-07-09,"Miami, FL",2.833,1.0413362208483796,-0.0028198820236713384
2018-07-16,"Miami, FL",2.888,1.0605642210305797,0.019228000182200056
2018-07-23,"Miami, FL",2.86,1.0508216248317612,-0.009742596198818454
2018-07-30,"Miami, FL",2.906,1.0667775651480913,0.015955940316330075
2018-08-06,"Miami, FL",2.894,1.0626396282092923,-0.004137936938799047
2018-08-13,"Miami, FL",2.876,1.0564004398588003,-0.006239188350491975
2018-08-20,"Miami, FL",2.843,1.0448598326688627,-0.011540607189937546
2018-08-27,"Miami, FL",2.826,1.0388622842623356,-0.005997548406527109
2018-09-03,"Miami, FL",2.877,1.0567480845694108,0.017885800307075206
2018-09-10,"Miami, FL",2.863,1.051870026115978,-0.004878058453432921
2018-09-17,"Miami, FL",2.856,1.049422044477338,-0.0024479816386400177
2018-09-24,"Miami, FL",2.848,1.0466169935497294,-0.002805050927608521
2018-10-01,"Miami, FL",2.915,1.0698698198024557,0.02325282625272629
2018-10-08,"Miami, FL",2.919,1.0712410918719777,0.0013712720695220337
2018-10-15,"Miami, FL",2.892,1.0619483042965183,-0.009292787575459371
2018-10-22,"Miami, FL",2.861,1.0511712140679732,-0.010777090228545116
2018-10-29,"Miami, FL",2.819,1.0363822121319755,-0.014789001935997748
2018-11-05,"Miami, FL",2.767,1.0177637008047888,-0.018618511327186615
2018-11-12,"Miami, FL",2.716,0.9991602096964498,-0.018603491108339032
2018-11-19,"Miami, FL",2.658,0.9775739602910536,-0.02158624940539622
2018-11-26,"Miami, FL",2.61,0.959350221334602,-0.018223738956451574
2018-12-03,"Miami, FL",2.555,0.9380522236556679,-0.021297997678934144
2018-12-10,"Miami, FL",2.498,0.9154904117033861,-0.022561811952281796
2018-12-17,"Miami, FL",2.459,0.8997547632340556,-0.01573564846933051
2018-12-24,"Miami, FL",2.39,0.8712933659434193,-0.028461397290636237
2018-12-31,"Miami, FL",2.351,0.8548407695579324,-0.016452596385486906
2019-01-07,"Miami, FL",2.306,0.8355144218468673,-0.019326347711065117
2019-01-14,"Miami, FL",2.332,0.8467262684882458,0.011211846641378531
2019-01-21,"Miami, FL",2.319,0.8411360582733945,-0.005590210214851288
2019-01-28,"Miami, FL",2.349,0.8539897056767758,0.012853647403381241
2019-02-04,"Miami, FL",2.335,0.8480118911208606,-0.005977814555915173
2019-02-11,"Miami, FL",2.32,0.8415671856782185,-0.006444705442642085
2019-02-18,"Miami, FL",2.339,0.849723487602042,0.008156301923823439
2019-02-25,"Miami, FL",2.432,0.8887139641039206,0.03899047650187859
2019-03-04,"Miami, FL",2.55,0.9360933591703348,0.0473793950664142
2019-03-11,"Miami, FL",2.563,0.9411784473819341,0.0050850882115993645
2019-03-18,"Miami, FL",2.724,1.002101388287266,0.0609229409053319
2019-03-25,"Miami, FL",2.737,1.006862430058542,0.004761041771276009
2019-04-01,"Miami, FL",2.833,1.0413362208483796,0.03447379078983759
2019-04-08,"Miami, FL",2.803,1.0306902721826512,-0.010645948665728433
2019-04-15,"Miami, FL",2.857,1.0497721232486361,0.019081851065984923
2019-04-22,"Miami, FL",2.82,1.0367368849500223,-0.01303523829861386
2019-04-29,"Miami, FL",2.787,1.0249657484998111,-0.011771136450211106
2019-05-06,"Miami, FL",2.841,1.044156102872051,0.019190354372239815
2019-05-13,"Miami, FL",2.778,1.021731244332152,-0.02242485853989895
2019-05-20,"Miami, FL",2.739,1.007592890280941,-0.014138354051211
2019-05-27,"Miami, FL",2.704,0.9947321581807177,-0.012860732100223315
2019-06-03,"Miami, FL",2.678,0.9850702472689807,-0.00966191091173696
2019-06-10,"Miami, FL",2.685,0.9876807279608281,0.002610480691847328
2019-06-17,"Miami, FL",2.582,0.9485642924244507,-0.039116435536377336
2019-06-24,"Miami, FL",2.527,0.9270328284060573,-0.021531464018393454
2019-07-01,"Miami, FL",2.603,0.9566646260124284,0.029631797606371135
2019-07-08,"Miami, FL",2.712,0.9976863700781492,0.04102174406572079
2019-07-15,"Miami, FL",2.684,0.9873082191094354,-0.01037815096871375
2019-07-22,"Miami, FL",2.721,1.0009994598011094,0.013691240691673934
2019-07-29,"Miami, FL",2.652,0.9753140723236161,-0.02568538747749327
2019-08-05,"Miami, FL",2.586,0.9501122803496657,-0.02520179197395045
2019-08-12,"Miami, FL",2.512,0.9210792486059522,-0.02903303174371341
2019-08-19,"Miami, FL",2.504,0.9178894532378521,-0.0031897953681001567
2019-08-26,"Miami, FL",2.469,0.9038132103630424,-0.014076242874809686
2019-09-02,"Miami, FL",2.515,0.9222728035517026,0.018459593188660195
2019-09-09,"Miami, FL",2.499,0.9158906518528154,-0.0063821516988872284
2019-09-16,"Miami, FL",2.484,0.9098701640712323,-0.006020487781583039
2019-09-23,"Miami, FL",2.587,0.9504989032038922,0.04062873913265985
2019-09-30,"Miami, FL",2.541,0.932557704338027,-0.017941198865865204
2019-10-07,"Miami, FL",2.555,0.9380522236556679,0.005494519317640889
2019-10-14,"Miami, FL",2.497,0.9150900112976361,-0.022962212358031753
2019-10-21,"Miami, FL",2.543,0.9333444864399827,0.01825447514234657
2019-10-28,"Miami, FL",2.494,0.9138878472578448,-0.019456639182137914
2019-11-04,"Miami, FL",2.53,0.9282193027394288,0.014331455481583988
2019-11-11,"Miami, FL",2.493,0.9134868045414208,-0.014732498198007926
2019-11-18,"Miami, FL",2.471,0.9046229270064731,-0.008863877534947773
2019-11-25,"Miami, FL",2.476,0.9066443548223496,0.002021427815876553
2019-12-02,"Miami, FL",2.527,0.9270328284060573,0.020388473583707656
2019-12-09,"Miami, FL",2.584,0.9493385859203555,0.022305757514298197
2019-12-16,"Miami, FL",2.555,0.9380522236556679,-0.0112863622646876
2019-12-23,"Miami, FL",2.544,0.9337376454778757,-0.004314578177792128
2019-12-30,"Miami, FL",2.557,0.9388346963090496,0.005097050831173844
2020-01-06,"Miami, FL",2.615,0.9612640975168864,0.022429401207836763
2020-01-13,"Miami, FL",2.57,0.9439058989071284,-0.017358198609757958
2020-01-20,"Miami, FL",2.607,0.9582001349513648,0.014294236044236408
2020-01-27,"Miami, FL",2.546,0.9345235001352147,-0.02367663481615012
2020-02-03,"Miami, FL",2.492,0.9130856009252067,-0.021437899210007938
2020-02-10,"Miami, FL",2.484,0.9098701640712323,-0.003215436853974407
2020-02-17,"Miami, FL",2.435,0.8899467565345531,-0.019923407536679205
2020-02-24,"Miami, FL",2.497,0.9150900112976361,0.02514325476308299
2020-03-02,"Miami, FL",2.448,0.8952713646500796,-0.019818646647556504
2020-03-09,"Miami, FL",2.382,0.8679404709331084,-0.027330893716971172
2020-03-16,"Miami, FL",2.284,0.8259282917937637,-0.04201217913934474
2020-03-23,"Miami, FL",2.202,0.7893660383004882,-0.036562253493275465
2020-03-30,"Miami, FL",2.102,0.7428892724547593,-0.04647676584572891
2020-04-06,"Miami, FL",2.07,0.7275486072772777,-0.015340665177481672
2020-04-13,"Miami, FL",2.017,0.7016112589720747,-0.025937348305203
2020-04-20,"Miami, FL",1.986,0.6861225656229808,-0.015488693349093863
2020-04-27,"Miami, FL",1.956,0.6709015716126255,-0.01522099401035526
2020-05-04,"Miami, FL",1.939,0.6621723762605147,-0.008729195352110808
2020-05-11,"Miami, FL",1.927,0.6559643894322293,-0.006207986828285383
2020-05-18,"Miami, FL",1.913,0.6486726904581158,-0.007291698974113525
2020-05-25,"Miami, FL",1.983,0.6846108495376589,0.03593815907954312
2020-06-01,"Miami, FL",1.981,0.6836017677164139,-0.0010090818212450392
2020-06-08,"Miami, FL",1.99,0.688134638736401,0.004532871019987117
2020-06-15,"Miami, FL",2.091,0.7376424204464966,0.04950778171009562
2020-06-22,"Miami, FL",2.104,0.7438402948754634,0.006197874428966799
2020-06-29,"Miami, FL",2.106,0.7447904137117837,0.0009501188363202351
2020-07-06,"Miami, FL",2.189,0.7834448185407259,0.038654404828942224
2020-07-13,"Miami, FL",2.197,0.7870927934024732,0.003647974861747283
2020-07-20,"Miami, FL",2.158,0.7691818668359429,-0.01791092656653026
2020-07-27,"Miami, FL",2.143,0.7622067164914399,-0.006975150344503023
2020-08-03,"Miami, FL",2.224,0.799307376388336,0.03710065989689615
2020-08-10,"Miami, FL",2.204,0.7902738912906682,-0.009033485097667882
2020-08-17,"Miami, FL",2.176,0.7774883289936962,-0.01278556229697192
2020-08-24,"Miami, FL",2.155,0.767790723555711,-0.009697605437985257
2020-08-31,"Miami, FL",2.161,0.770571077524749,0.002780353969037974
2020-09-07,"Miami, FL",2.266,0.8180161626058146,0.0474450850810656
2020-09-14,"Miami, FL",2.242,0.8073683246499682,-0.01064783795584634
2020-09-21,"Miami, FL",2.212,0.7938970836600885,-0.01347124098987973
2020-09-28,"Miami, FL",2.181,0.779783487219492,-0.01411359644059651
2020-10-05,"Miami, FL",2.255,0.8131499729546416,0.033366485735149665
2020-10-12,"Miami, FL",2.23,0.8020015854720274,-0.011148387482614264
2020-10-19,"Miami, FL",2.199,0.788002711572624,-0.013998873899403352
2020-10-26,"Miami, FL",2.17,0.7747271675523681,-0.01327554402025588
2020-11-02,"Miami, FL",2.137,0.7594029763370106,-0.015324191215357552
2020-11-09,"Miami, FL",2.115,0.7490548124982414,-0.010348163838769242
2020-11-16,"Miami, FL",2.097,0.7405077519197829,-0.008547060578458443
2020-11-23,"Miami, FL",2.122,0.7523590401917913,0.011851288272008431
2020-11-30,"Miami, FL",2.128,0.755182571479398,0.0028235312876067065
2020-12-07,"Miami, FL",2.234,0.803793700647009,0.0486111291676109
2020-12-14,"Miami, FL",2.218,0.7966058889281753,-0.007187811718833648
2020-12-21,"Miami, FL",2.272,0.8206605008589049,0.024054611930729553
2020-12-28,"Miami, FL",2.278,0.8232978650249904,0.0026373641660855096
2021-01-04,"Miami, FL",2.279,0.8237367502635472,0.0004388852385568409
2021-01-11,"Miami, FL",2.377,0.8658391883780567,0.04210243811450953
2021-01-18,"Miami, FL",2.412,0.8804562788649389,0.0146170904868822
2021-01-25,"Miami, FL",2.479,0.9078552530530535,0.027398974188114544
2021-02-01,"Miami, FL",2.469,0.9038132103630424,-0.004042042690011072
2021-02-08,"Miami, FL",2.57,0.9439058989071284,0.040092688544085986
2021-02-15,"Miami, FL",2.552,0.9368773654825434,-0.007028533424584982
2021-02-22,"Miami, FL",2.678,0.9850702472689807,0.048192881786437325
2021-03-01,"Miami, FL",2.685,0.9876807279608281,0.002610480691847328
2021-03-08,"Miami, FL",2.781,1.022810575251828,0.03512984729099988
2021-03-15,"Miami, FL",2.941,1.078749659571858,0.05593908432003003
2021-03-22,"Miami, FL",2.99,1.095273387402595,0.01652372783073708
2021-03-29,"Miami, FL",2.981,1.0922588146959344,-0.003014572706660612
2021-04-05,"Miami, FL",2.966,1.0872142437157404,-0.005044570980194063
2021-04-12,"Miami, FL",2.957,1.08417524087034,-0.0030390028454003737
2021-04-19,"Miami, FL",2.941,1.078749659571858,-0.0054255812984820295
